user_id,anonymized_id,trade,skill_level,age,location_type,primary_language,secondary_languages,registration_date,active_days,total_courses_completed,avg_session_duration_minutes,preferred_learning_time,device_type,network_quality,privacy_consent,data_sharing_consent
USER_00859,e82faf76b839b9e1,artisan,beginner,32,urban,pa,"[np.str_('ta'), np.str_('ta')]",2025-03-02T18:57:17.326504,69,20,20,night,ios,good,True,True
USER_00860,23c6332ced9ae68c,mobile_repair,advanced,42,urban,en,"[np.str_('bn'), np.str_('en')]",2025-11-19T18:57:17.326732,99,14,41,evening,ios,moderate,True,True
USER_00861,b6b41ba156220a5c,electrician,intermediate,22,urban,kn,"[np.str_('pa'), np.str_('gu')]",2025-03-17T18:57:17.326974,43,8,34,morning,web,poor,True,True
USER_00862,d5938e42fc2a2287,carpenter,intermediate,38,urban,en,[],2025-07-07T18:57:17.327173,88,36,52,night,web,poor,True,True
USER_00863,49025771ad518296,mason,advanced,22,urban,kn,[],2025-08-24T18:57:17.327363,23,42,28,night,ios,good,True,True
USER_00864,9d966240c27265ca,plumber,expert,60,rural,mr,[],2025-10-26T18:57:17.327556,96,41,22,morning,ios,good,True,False
USER_00865,6cd274d62d6ce537,homestay_owner,beginner,59,urban,kn,[],2025-02-26T18:57:17.327754,6,29,50,morning,android,poor,True,True
USER_00866,a55507084eed98dc,carpenter,intermediate,60,urban,bn,"[np.str_('pa'), np.str_('kn')]",2025-11-08T18:57:17.327981,76,1,36,afternoon,web,good,True,False
USER_00867,1eab8ab505c012c9,carpenter,beginner,31,rural,ta,[np.str_('gu')],2025-11-14T18:57:17.328191,24,37,58,night,ios,moderate,True,True
USER_00868,07e6426c0b99f21f,appliance_repair,advanced,43,urban,te,[np.str_('kn')],2025-06-24T18:57:17.328400,69,8,57,night,web,moderate,True,True
USER_00869,51ad85bb02dc1181,appliance_repair,advanced,35,semi-urban,bn,[],2025-07-15T18:57:17.328591,36,27,44,evening,web,poor,True,False
USER_00870,84ad7442880089f2,carpenter,beginner,44,urban,kn,[],2025-05-11T18:57:17.328785,43,2,37,evening,ios,moderate,True,True
USER_00871,29baceaa4aa7e4e3,farmer,intermediate,31,semi-urban,pa,[np.str_('te')],2025-04-02T18:57:17.328996,56,14,25,afternoon,android,poor,True,True
USER_00872,9b1f34bf8b4e087f,plumber,intermediate,30,urban,ml,"[np.str_('ml'), np.str_('en')]",2025-10-25T18:57:17.329229,21,19,25,morning,web,poor,True,True
USER_00873,6092e96244eabe4d,carpenter,expert,53,semi-urban,ml,"[np.str_('pa'), np.str_('ta')]",2025-02-19T18:57:17.329459,73,37,32,afternoon,web,good,True,True
USER_00874,29b41e2d3eca491a,artisan,beginner,21,rural,bn,"[np.str_('mr'), np.str_('mr')]",2025-08-25T18:57:17.329687,33,38,16,evening,android,moderate,True,True
USER_00875,bc0ba5b31bb196eb,mobile_repair,expert,37,rural,mr,[np.str_('ml')],2025-09-27T18:57:17.329896,41,14,7,night,web,moderate,True,True
USER_00876,239bf48f8aa794a7,homestay_owner,beginner,23,rural,bn,[],2025-03-08T18:57:17.330092,45,22,7,night,web,good,True,True
USER_00877,4360494937646788,plumber,advanced,20,semi-urban,pa,[],2025-12-14T18:57:17.330285,9,29,7,evening,web,poor,True,True
USER_00878,792b8cc575a2bcdc,electrician,advanced,39,urban,bn,[],2025-07-15T18:57:17.330474,43,37,49,morning,android,moderate,True,True
USER_00879,274e13f60297fdec,artisan,expert,54,semi-urban,pa,[],2025-11-18T18:57:17.330664,52,42,32,afternoon,ios,moderate,True,True
USER_00880,64b2a6b922bf0138,carpenter,intermediate,45,urban,bn,[np.str_('te')],2026-01-18T18:57:17.330871,9,26,30,morning,android,good,True,True
USER_00881,0ee1950476f6a7af,appliance_repair,intermediate,57,rural,gu,[],2026-01-31T18:57:17.331066,70,4,36,night,android,poor,True,True
USER_00882,0c521c5e62f7b376,plumber,intermediate,47,rural,mr,[np.str_('ta')],2025-05-18T18:57:17.331282,64,9,52,afternoon,web,good,True,False
USER_00883,2f3fd2077c559f1a,farmer,intermediate,26,urban,bn,"[np.str_('bn'), np.str_('bn')]",2025-02-24T18:57:17.331509,21,47,15,morning,ios,poor,True,False
USER_00884,0cef8351e5caa495,farmer,beginner,41,urban,ta,"[np.str_('ta'), np.str_('pa')]",2025-06-20T18:57:17.331736,95,32,37,afternoon,web,good,True,False
USER_00885,7831f108d8c6c5df,welder,expert,60,semi-urban,ta,[],2025-07-23T18:57:17.331928,9,35,32,morning,android,poor,True,False
USER_00886,ac3f985640265277,appliance_repair,advanced,30,semi-urban,bn,"[np.str_('ml'), np.str_('gu')]",2025-12-09T18:57:17.332154,65,42,17,afternoon,android,moderate,True,False
USER_00887,ea9cbd6284f27f63,homestay_owner,advanced,33,rural,ta,"[np.str_('gu'), np.str_('ml')]",2025-12-25T18:57:17.332385,69,37,26,evening,android,moderate,True,True
USER_00888,b9ed70c16d16724e,artisan,beginner,40,urban,te,"[np.str_('bn'), np.str_('ta')]",2025-10-31T18:57:17.332612,19,3,55,evening,ios,good,True,True
USER_00889,4717b0bdef08342f,electrician,beginner,36,semi-urban,kn,"[np.str_('hi'), np.str_('bn')]",2025-11-07T18:57:17.332841,93,19,25,night,ios,good,True,True
USER_00890,a89883943dc401ae,farmer,beginner,53,semi-urban,gu,"[np.str_('ml'), np.str_('hi')]",2025-08-28T18:57:17.333069,45,24,36,night,ios,moderate,True,True
USER_00891,1162be773efa7a1b,farmer,expert,33,urban,en,"[np.str_('mr'), np.str_('te')]",2026-01-13T18:57:17.333296,70,6,47,afternoon,ios,good,True,False
USER_00892,fef3859cfc53dc8f,mason,intermediate,29,urban,ta,"[np.str_('ml'), np.str_('en')]",2025-07-22T18:57:17.333953,98,29,46,morning,web,poor,True,False
USER_00893,e2688c35414c8c73,carpenter,beginner,36,urban,te,"[np.str_('te'), np.str_('pa')]",2026-02-01T18:57:17.334832,7,24,50,morning,android,good,True,True
USER_00894,4fba35f597539fd9,farmer,intermediate,45,rural,ta,[],2025-04-02T18:57:17.335901,8,29,13,evening,ios,poor,True,True
USER_00895,faaefb6937fd4b50,appliance_repair,advanced,34,rural,bn,"[np.str_('pa'), np.str_('ta')]",2025-12-06T18:57:17.336673,89,4,20,evening,ios,poor,True,True
USER_00896,b653dc438a8b7d1c,homestay_owner,intermediate,25,urban,en,[],2025-09-08T18:57:17.337187,79,36,48,night,web,poor,True,True
USER_00897,0b288c82a95858c4,carpenter,advanced,33,urban,kn,"[np.str_('bn'), np.str_('pa')]",2025-06-03T18:57:17.337473,91,31,41,night,ios,poor,True,True
USER_00898,804b5dedca9c3def,farmer,advanced,27,urban,gu,[np.str_('bn')],2025-12-02T18:57:17.337695,49,40,47,morning,web,good,True,False
USER_00899,ce1c82354b2fa53d,plumber,intermediate,27,rural,ta,"[np.str_('hi'), np.str_('kn')]",2025-04-18T18:57:17.338116,21,15,44,morning,web,poor,True,True
USER_00900,386dfa7d3c5c489e,homestay_owner,intermediate,21,semi-urban,ta,"[np.str_('mr'), np.str_('ml')]",2025-08-23T18:57:17.338453,97,25,18,afternoon,web,moderate,True,False
USER_00901,e05e01b138cda960,carpenter,beginner,36,urban,gu,"[np.str_('kn'), np.str_('ta')]",2025-12-22T18:57:17.338732,33,24,57,evening,web,poor,True,False
USER_00902,b33f9339995f8d65,artisan,beginner,38,urban,bn,[],2025-10-15T18:57:17.339152,66,42,20,morning,android,moderate,True,False
USER_00903,3166d49d6ac60d16,welder,advanced,44,urban,pa,[],2025-06-22T18:57:17.339602,14,4,8,afternoon,ios,moderate,True,False
USER_00904,cdd97889113d1748,mobile_repair,beginner,47,urban,kn,"[np.str_('mr'), np.str_('mr')]",2025-06-13T18:57:17.339852,21,21,8,evening,ios,poor,True,True
USER_00905,7d382b93a868363d,carpenter,intermediate,36,rural,gu,[],2025-12-18T18:57:17.340052,91,4,49,afternoon,android,good,True,False
USER_00906,629fd69ef63cd3f1,artisan,advanced,37,rural,bn,"[np.str_('hi'), np.str_('pa')]",2025-11-11T18:57:17.340282,1,25,41,evening,android,good,True,False
USER_00907,96bf18276e55ffa0,mobile_repair,advanced,40,urban,te,[np.str_('ml')],2025-06-03T18:57:17.340493,51,41,54,morning,web,moderate,True,True
USER_00908,6508c00d0ccc5183,mason,intermediate,19,rural,mr,[np.str_('pa')],2025-05-04T18:57:17.340703,23,29,35,afternoon,android,good,True,True
USER_00909,e0d2b7b51f59bb81,carpenter,beginner,35,semi-urban,ta,[],2025-07-08T18:57:17.340904,89,9,16,morning,ios,poor,True,True
USER_00910,30c15529e9b6b557,farmer,expert,36,semi-urban,mr,[],2025-05-22T18:57:17.341097,41,0,24,afternoon,web,moderate,True,True
USER_00911,f284307ed8e42599,electrician,advanced,45,semi-urban,ml,[np.str_('pa')],2025-08-21T18:57:17.341307,26,23,6,evening,ios,poor,True,False
USER_00912,81fffe97cd97a1d9,plumber,intermediate,43,urban,en,[np.str_('kn')],2025-04-14T18:57:17.341522,36,42,5,night,ios,poor,True,False
USER_00913,33e54eaeab0d07fc,carpenter,intermediate,48,semi-urban,hi,"[np.str_('pa'), np.str_('pa')]",2025-12-11T18:57:17.341758,53,25,10,night,web,moderate,True,False
USER_00914,5ef79e34636064d0,homestay_owner,expert,18,semi-urban,mr,"[np.str_('kn'), np.str_('bn')]",2025-09-20T18:57:17.341986,81,8,50,morning,android,moderate,True,True
USER_00915,d94869e3680cf687,homestay_owner,intermediate,58,urban,mr,"[np.str_('bn'), np.str_('hi')]",2025-12-06T18:57:17.342222,69,17,8,afternoon,ios,moderate,True,True
USER_00916,79d71f7350a120db,welder,advanced,18,rural,en,[],2025-07-20T18:57:17.342414,2,8,16,afternoon,ios,moderate,True,True
USER_00917,e8c81fc9c76ff066,appliance_repair,beginner,35,rural,kn,[],2025-06-30T18:57:17.342602,51,39,28,evening,android,good,True,False
USER_00918,882685a07dac6044,homestay_owner,beginner,43,semi-urban,hi,"[np.str_('en'), np.str_('pa')]",2025-04-03T18:57:17.342827,39,41,55,morning,ios,poor,True,True
USER_00919,63cba9d8fc2c32bf,electrician,expert,51,semi-urban,pa,"[np.str_('kn'), np.str_('te')]",2025-07-13T18:57:17.343054,78,46,57,evening,ios,moderate,True,True
USER_00920,3b3b0e08d46a56be,carpenter,intermediate,47,rural,en,[np.str_('bn')],2025-06-11T18:57:17.343266,68,13,26,night,web,good,True,True
USER_00921,9c10065140eaa12c,mason,intermediate,27,urban,bn,[np.str_('hi')],2025-07-30T18:57:17.343475,22,1,57,night,android,moderate,True,False
USER_00922,d6b5e0a799ff2540,welder,intermediate,47,rural,bn,[np.str_('en')],2025-07-15T18:57:17.343686,90,48,39,afternoon,web,poor,True,False
USER_00923,32b825310187401d,welder,expert,23,semi-urban,mr,[],2025-02-16T18:57:17.343877,29,28,54,morning,web,moderate,True,True
USER_00924,cde8d364d0d8f1de,electrician,expert,47,urban,mr,"[np.str_('ml'), np.str_('kn')]",2026-02-01T18:57:17.344101,31,10,54,morning,web,good,True,False
USER_00925,c7f07543ad40fe60,homestay_owner,intermediate,20,urban,gu,"[np.str_('pa'), np.str_('gu')]",2025-10-12T18:57:17.344335,70,49,42,morning,web,poor,True,False
USER_00926,4bdf3409a19ae03e,homestay_owner,expert,58,semi-urban,hi,[],2025-11-07T18:57:17.344532,29,0,56,evening,web,good,True,False
USER_00927,a123321014b13378,artisan,beginner,38,semi-urban,pa,"[np.str_('pa'), np.str_('mr')]",2025-12-10T18:57:17.344757,26,39,17,morning,android,moderate,True,False
USER_00928,3dfaaa0978f96406,carpenter,intermediate,44,rural,en,[],2025-05-29T18:57:17.344947,89,47,57,afternoon,ios,moderate,True,False
USER_00929,146731a70b11461e,carpenter,advanced,18,urban,kn,[np.str_('gu')],2025-12-14T18:57:17.345158,79,32,51,afternoon,ios,good,True,False
USER_00930,8a5d533926a6ae87,plumber,expert,18,semi-urban,gu,"[np.str_('ta'), np.str_('kn')]",2025-12-05T18:57:17.345384,43,17,19,morning,ios,poor,True,False
USER_00931,993f8459df69e558,farmer,advanced,60,semi-urban,te,"[np.str_('mr'), np.str_('mr')]",2025-04-25T18:57:17.345612,4,46,51,night,web,moderate,True,True
USER_00932,d9000288d67c661c,farmer,advanced,56,rural,ta,[],2025-06-08T18:57:17.345807,58,27,23,evening,ios,moderate,True,True
USER_00933,ede38e035d0cba5d,welder,expert,21,semi-urban,en,"[np.str_('te'), np.str_('gu')]",2026-01-16T18:57:17.346031,57,22,49,night,android,good,True,True
USER_00934,88bcb957b5576e1c,carpenter,advanced,55,urban,ml,[],2026-01-21T18:57:17.346221,20,32,46,afternoon,android,poor,True,True
USER_00935,5c1456874b65e825,homestay_owner,expert,57,semi-urban,hi,[],2025-07-09T18:57:17.346410,51,34,10,night,android,poor,True,True
USER_00936,57807dd7d74de325,carpenter,intermediate,54,semi-urban,bn,[],2025-08-30T18:57:17.346598,44,29,36,morning,ios,poor,True,False
USER_00937,d41767f70cfab135,welder,beginner,56,semi-urban,ta,[],2025-11-13T18:57:17.346789,65,7,6,morning,android,moderate,True,False
USER_00938,6c3cfa92d862e1b9,electrician,beginner,48,semi-urban,kn,"[np.str_('kn'), np.str_('kn')]",2025-02-19T18:57:17.347021,54,10,46,night,android,good,True,True
USER_00939,4f9cd8ae1a860f38,farmer,intermediate,29,semi-urban,mr,[np.str_('mr')],2025-05-02T18:57:17.347229,15,24,48,afternoon,android,moderate,True,True
USER_00940,44f0fc0daa3db3cf,electrician,beginner,46,rural,te,[np.str_('gu')],2025-03-19T18:57:17.347438,3,2,13,morning,android,moderate,True,False
USER_00941,1b9745149e07392a,electrician,intermediate,24,rural,ml,"[np.str_('ta'), np.str_('pa')]",2025-07-09T18:57:17.347664,15,35,32,night,ios,poor,True,False
USER_00942,49af7e36e9e105bb,carpenter,expert,51,semi-urban,gu,[],2025-06-23T18:57:17.347859,81,19,42,afternoon,ios,moderate,True,True
USER_00943,349aee711e0c9dad,appliance_repair,beginner,31,rural,bn,[np.str_('gu')],2025-03-28T18:57:17.348071,83,30,22,morning,web,good,True,True
USER_00944,f463910089b966ea,plumber,beginner,60,urban,te,[np.str_('pa')],2025-06-18T18:57:17.348279,20,48,23,afternoon,android,moderate,True,True
USER_00945,23c30377c35b347c,carpenter,intermediate,46,rural,ta,"[np.str_('kn'), np.str_('gu')]",2026-01-31T18:57:17.348509,15,20,48,night,web,poor,True,False
USER_00946,d5d7be25bb8fbe4c,homestay_owner,advanced,40,urban,pa,"[np.str_('pa'), np.str_('bn')]",2025-05-16T18:57:17.348735,23,44,51,night,web,good,True,True
USER_00947,858d6a6fd3eda9d5,welder,expert,38,urban,ta,"[np.str_('pa'), np.str_('te')]",2025-07-23T18:57:17.348962,5,25,20,night,web,good,True,True
USER_00948,7135fa28c9b1e6f1,mason,advanced,59,urban,mr,"[np.str_('mr'), np.str_('en')]",2025-11-28T18:57:17.349225,14,14,49,afternoon,web,moderate,True,True
USER_00949,92e27cb6c659806e,welder,expert,48,semi-urban,ta,[],2025-12-08T18:57:17.349419,77,1,41,morning,web,moderate,True,True
USER_00950,60ea54fbdd5112ae,carpenter,advanced,58,semi-urban,en,[],2025-04-23T18:57:17.349609,44,10,56,morning,web,poor,True,True
USER_00951,aca585dd2ea6cacd,carpenter,expert,29,urban,bn,[],2025-04-08T18:57:17.349798,1,35,43,evening,web,moderate,True,False
USER_00952,7a3be7fe578c0056,mobile_repair,expert,48,rural,gu,[np.str_('pa')],2025-06-07T18:57:17.350010,56,36,22,afternoon,android,good,True,False
USER_00953,d49e83ef6cbe2716,welder,beginner,43,rural,hi,[np.str_('gu')],2026-01-04T18:57:17.351352,81,6,47,afternoon,web,poor,True,True
USER_00954,98559aa8a37cdb23,mason,beginner,54,urban,mr,[],2025-10-13T18:57:17.352622,63,47,35,night,android,good,True,False
USER_00955,899463c7ecaa68f2,homestay_owner,advanced,51,urban,ta,[np.str_('ml')],2025-02-15T18:57:17.353181,12,21,50,afternoon,web,poor,True,False
USER_00956,5ae08500df8a1884,homestay_owner,intermediate,38,rural,mr,[np.str_('ta')],2026-01-03T18:57:17.353637,44,16,41,night,ios,good,True,True
USER_00957,15eb8108933654de,farmer,advanced,29,rural,en,"[np.str_('gu'), np.str_('hi')]",2025-08-27T18:57:17.354112,2,9,43,night,ios,good,True,False
USER_00958,da5c960431ae535d,plumber,intermediate,61,urban,kn,"[np.str_('ta'), np.str_('gu')]",2025-08-07T18:57:17.354688,99,25,11,night,ios,poor,True,False
USER_00959,0ff59c648c0eaf4b,electrician,advanced,46,urban,pa,[],2025-08-20T18:57:17.354978,84,29,28,morning,ios,good,True,False
USER_00960,6e400fd4d34d0114,mason,advanced,46,rural,hi,"[np.str_('hi'), np.str_('gu')]",2025-09-08T18:57:17.355268,77,39,35,evening,android,poor,True,False
USER_00961,9bbf79e4285f60d2,appliance_repair,beginner,55,urban,gu,[np.str_('ta')],2025-09-04T18:57:17.355635,33,48,45,night,web,poor,True,False
USER_00962,5ae236a7ac7df20f,homestay_owner,expert,43,urban,mr,"[np.str_('te'), np.str_('gu')]",2025-11-18T18:57:17.356187,99,28,24,evening,ios,poor,True,True
USER_00963,811a8935b03fc2c9,welder,beginner,62,urban,ta,"[np.str_('kn'), np.str_('bn')]",2025-12-09T18:57:17.356494,13,4,25,evening,android,poor,True,True
USER_00964,caf6a1d4dfa97143,farmer,advanced,40,urban,ta,[],2026-01-03T18:57:17.356732,41,37,35,evening,android,moderate,True,False
USER_00965,e0190a713cb75460,appliance_repair,advanced,28,urban,hi,[np.str_('en')],2025-12-28T18:57:17.356995,32,17,59,afternoon,ios,poor,True,True
USER_00966,0197d5de279c618c,artisan,intermediate,39,rural,kn,[np.str_('hi')],2025-12-17T18:57:17.357211,80,28,8,evening,ios,poor,True,False
USER_00967,12f0c14ad0dd6d08,appliance_repair,advanced,26,rural,hi,[],2025-07-01T18:57:17.357406,43,46,13,night,android,moderate,True,False
USER_00968,24fe302659bb028b,welder,expert,50,rural,te,[np.str_('hi')],2025-04-13T18:57:17.357618,69,10,25,afternoon,ios,poor,True,True
USER_00969,ae82108cc21dca92,artisan,advanced,36,semi-urban,kn,"[np.str_('gu'), np.str_('mr')]",2025-03-29T18:57:17.357851,66,10,36,night,ios,moderate,True,True
USER_00970,3b4214d831e97ebc,homestay_owner,advanced,62,urban,mr,[],2025-09-07T18:57:17.358047,41,14,11,night,web,poor,True,True
USER_00971,ce584d2487806099,homestay_owner,beginner,24,rural,mr,[],2025-05-21T18:57:17.358244,3,40,50,night,android,good,True,False
USER_00972,973d6feefb16abbc,electrician,expert,41,urban,kn,[np.str_('ml')],2025-08-06T18:57:17.358461,23,38,42,night,ios,poor,True,False
USER_00973,7bf78259715d6b85,carpenter,expert,61,rural,ml,[],2025-10-28T18:57:17.358658,33,17,25,night,android,poor,True,True
USER_00974,61a97a3db2f19037,welder,intermediate,31,rural,pa,[],2025-03-25T18:57:17.358852,7,34,28,night,android,poor,True,True
USER_00975,86486f8ee0ff04bb,mobile_repair,intermediate,51,rural,ml,[np.str_('ml')],2025-09-09T18:57:17.359063,53,38,55,night,ios,good,True,False
USER_00976,e836a6efa5cdfecb,mason,advanced,22,urban,ml,"[np.str_('pa'), np.str_('hi')]",2025-11-24T18:57:17.359293,6,47,58,morning,ios,good,True,True
USER_00977,be0367f905876011,plumber,advanced,43,urban,ta,"[np.str_('te'), np.str_('ta')]",2025-09-20T18:57:17.359529,73,13,59,afternoon,android,good,True,False
USER_00978,cc8c7a8bce1f5522,electrician,intermediate,28,urban,gu,[np.str_('gu')],2025-11-05T18:57:17.359739,81,42,12,night,android,poor,True,True
USER_00979,af91eee661d592c7,mason,expert,52,rural,te,"[np.str_('te'), np.str_('en')]",2025-10-11T18:57:17.359967,54,36,18,evening,web,poor,True,False
USER_00980,83c27f4a64f23bed,homestay_owner,beginner,39,rural,hi,[np.str_('pa')],2025-10-11T18:57:17.360176,20,37,54,afternoon,android,poor,True,True
USER_00981,66b4618c0c9a9b35,carpenter,beginner,60,urban,hi,"[np.str_('gu'), np.str_('kn')]",2025-06-10T18:57:17.360403,81,9,31,afternoon,android,poor,True,False
USER_00982,e70609580f839f47,mason,beginner,58,semi-urban,pa,"[np.str_('gu'), np.str_('kn')]",2025-11-13T18:57:17.360641,55,39,40,evening,ios,good,True,False
USER_00983,fcd783b428ea087c,carpenter,advanced,32,urban,ta,[np.str_('kn')],2025-02-18T18:57:17.360853,30,43,44,night,android,poor,True,False
USER_00984,aa3852ec61d928b4,electrician,intermediate,31,rural,hi,"[np.str_('kn'), np.str_('kn')]",2025-10-20T18:57:17.361082,65,16,11,night,android,poor,True,False
USER_00985,af3e1a28ce70d25d,artisan,expert,50,rural,bn,[],2025-03-17T18:57:17.361276,27,27,28,night,android,moderate,True,True
USER_00986,5a84797148a72458,electrician,expert,63,semi-urban,en,[],2025-03-16T18:57:17.361466,91,37,6,night,web,poor,True,True
USER_00987,0722fcca6e073f64,carpenter,beginner,49,semi-urban,pa,[np.str_('bn')],2025-10-04T18:57:17.361675,91,33,16,evening,android,good,True,True
USER_00988,b64e66227763f9da,welder,beginner,58,semi-urban,ta,"[np.str_('te'), np.str_('ml')]",2025-08-05T18:57:17.361911,34,36,21,afternoon,android,moderate,True,False
USER_00989,1d584f267c98c421,appliance_repair,intermediate,18,rural,mr,[np.str_('gu')],2026-01-27T18:57:17.362123,73,16,34,evening,web,good,True,True
USER_00990,861bab0188bce323,homestay_owner,expert,27,urban,gu,[np.str_('ta')],2025-09-09T18:57:17.362332,34,0,51,evening,ios,poor,True,False
USER_00991,1e85032b0c653dbd,appliance_repair,advanced,34,urban,gu,"[np.str_('en'), np.str_('kn')]",2025-03-14T18:57:17.362560,13,17,39,night,web,good,True,False
USER_00992,e26e9a0a159ee148,farmer,expert,59,semi-urban,bn,[np.str_('en')],2025-11-14T18:57:17.362774,86,18,29,evening,android,moderate,True,True
USER_00993,7c57b8604d43a892,welder,intermediate,19,rural,te,"[np.str_('hi'), np.str_('en')]",2025-09-04T18:57:17.363008,70,3,52,morning,ios,poor,True,True
USER_00994,dcd3211657c5fbb5,farmer,advanced,57,rural,te,[np.str_('ml')],2025-04-29T18:57:17.363218,53,0,26,morning,android,good,True,False
USER_00995,4ba15e1a991f580c,plumber,expert,36,urban,kn,[np.str_('gu')],2025-04-06T18:57:17.363428,26,17,20,morning,android,moderate,True,False
USER_00996,2e319fb04f550f1d,welder,beginner,27,rural,pa,"[np.str_('hi'), np.str_('bn')]",2025-08-26T18:57:17.363654,91,12,35,afternoon,ios,moderate,True,False
USER_00997,30354fcd5f128c27,electrician,advanced,32,rural,ml,"[np.str_('te'), np.str_('ta')]",2025-05-07T18:57:17.363885,17,22,21,evening,ios,poor,True,True
USER_00998,7c54ca6a057d662c,carpenter,intermediate,46,rural,pa,[np.str_('kn')],2025-04-01T18:57:17.364094,13,26,51,morning,web,moderate,True,True
USER_00999,de143e6c97d6a0c2,welder,advanced,23,semi-urban,ml,"[np.str_('gu'), np.str_('pa')]",2025-08-29T18:57:17.364325,98,44,22,afternoon,web,good,True,True
